"path","tracked","untracked","ignored","exists","size_bytes","category","generated","operational","required_for_package","required_for_tests","required_for_documentation","previous_decision","verified_decision","evidence","notes"
"docs/handbook/functions/ocean_cube.qmd",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/functions/read_nc.qmd",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/functions/signal_noise.qmd",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/functions/stock_mask.qmd",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/functions/to_month.qmd",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/index.html",FALSE,FALSE,FALSE,FALSE,,"rendered-document",TRUE,FALSE,FALSE,FALSE,FALSE,"ignore","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: rendered-document; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/rmarkdown-index.html",FALSE,FALSE,FALSE,FALSE,,"rendered-document",TRUE,FALSE,FALSE,FALSE,FALSE,"ignore","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: rendered-document; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/search.json",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/bootstrap/bootstrap-524437e45afd0023c0ef5af34e3ac121.min.css",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/bootstrap/bootstrap-icons.css",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/bootstrap/bootstrap-icons.woff",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/bootstrap/bootstrap.min.js",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/clipboard/clipboard.min.js",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/quarto-html/anchor.min.js",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/quarto-html/popper.min.js",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/quarto-html/quarto-syntax-highlighting-37eea08aefeeee20ff55810ff984fec1.css",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/quarto-html/quarto.js",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/quarto-html/tabsets/tabsets.js",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/quarto-html/tippy.css",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/quarto-html/tippy.umd.min.js",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/quarto-nav/headroom.min.js",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/quarto-nav/quarto-nav.js",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/quarto-search/autocomplete.umd.js",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/quarto-search/fuse.min.js",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/site_libs/quarto-search/quarto-search.js",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/handbook/styles.css",FALSE,FALSE,FALSE,FALSE,,"website",TRUE,FALSE,FALSE,FALSE,TRUE,"review","review-missing","git ls-files: not tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: missing; category: website; generated-path/type evidence; not classified as operational","Previous inventory path is no longer present; no action without renewed evidence."
"docs/roadmap/audit-0.2.0/01-file-inventory.csv",TRUE,FALSE,FALSE,TRUE,1111673,"roadmap",FALSE,FALSE,FALSE,FALSE,TRUE,"retain","retain","git ls-files: tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: exists; category: roadmap; not established as generated; not classified as operational",""
"docs/roadmap/audit-0.2.0/02-function-inventory.csv",TRUE,FALSE,FALSE,TRUE,51147,"roadmap",FALSE,FALSE,FALSE,FALSE,TRUE,"retain","retain","git ls-files: tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: exists; category: roadmap; not established as generated; not classified as operational",""
"docs/roadmap/audit-0.2.0/03-public-api-current.csv",TRUE,FALSE,FALSE,TRUE,12765,"roadmap",FALSE,FALSE,FALSE,FALSE,TRUE,"retain","retain","git ls-files: tracked; not in non-ignored untracked inventory; not in ignored inventory; filesystem: exists; category: roadmap; not established as generated; not classified as operational",""
