"path","tracked","ignored","category","required_for_package","required_for_tests","required_for_documentation","generated","reproducible","contains_operational_data","contains_local_path","duplicate_group","decision","destination","deletion_requires_approval","evidence","notes"
"handbook/functions/signal_noise.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:signal_noise","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/stock_mask.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:stock_mask","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/functions/to_month.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:to_month","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/index.qmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:index","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/oceancube-handbook.md",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:oceancube-handbook","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/oceancube-handbook.Rmd",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:oceancube-handbook","merge-later","vignettes/ after topic-level parity review; retain handbook until migration is accepted",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"handbook/scripts/00-run-all.R",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:00-run-all","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/scripts/01-create-memory-cube.R",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:01-create-memory-cube","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/scripts/02-read-netcdf.R",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:02-read-netcdf","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/scripts/03-slice-crop.R",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:03-slice-crop","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/scripts/04-extract-series-profile.R",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:04-extract-series-profile","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/scripts/05-transect-events.R",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:05-transect-events","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/scripts/06-mask.R",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:06-mask","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/scripts/07-climatology-anomalies.R",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:07-climatology-anomalies","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/scripts/08-grid-geometry.R",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:08-grid-geometry","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/scripts/09-polygon-weights.R",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:09-polygon-weights","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/scripts/10-oceancube-to-spatind.R",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:10-oceancube-to-spatind","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/styles.css",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:styles","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/tables/backend-support.csv",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:backend-support","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/tables/dimension-effects.csv",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:dimension-effects","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/tables/function-connections.csv",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:function-connections","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"handbook/tables/public-api.csv",TRUE,FALSE,"handbook",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"handbook:public-api","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as handbook; path/type does not establish generated output",""
"inst/architecture/oceancube-spatind-boundary.md",TRUE,FALSE,"package data/support",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as package data/support; path/type does not establish generated output",""
"inst/CITATION",TRUE,FALSE,"package metadata",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","retain","",FALSE,"git ls-files: tracked; not in ignored inventory; classified as package metadata; path/type does not establish generated output",""
"inst/examples/backend_memory.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/backend_netcdf_descriptor.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/backend_netcdf_read_block.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/baseline_ocean_cube.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/cube_crop.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/cube_extract.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/cube_geometry_weights.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/cube_mask.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/cube_slice.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/cube_transect.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/noncontiguous_collect.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/ocean_cube_contract.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/oceancube-handbook-workflow.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/refactor_coast_dist_backend.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/refactor_layer_annual_backend.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/refactor_link_events_backend.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
"inst/examples/refactor_temporal_backend.R",TRUE,FALSE,"inst/examples",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","merge-later","vignettes/ or tests/testthat/ according to whether the example is narrative or contractual",FALSE,"git ls-files: tracked; not in ignored inventory; classified as inst/examples; path/type does not establish generated output","No move or merge is authorized by this decision document alone."
