"path","tracked","ignored","generated","reproducible","required_for_package","required_for_tests","contains_local_path","contains_credentials","contains_large_data","recommended_action","evidence","notes"
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/00install.out",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=523","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube-Ex.pdf",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3611","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube-Ex.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=5011","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube-Ex.Rout",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=9737","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/architecture/oceancube-spatind-boundary.md",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=5428","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/CITATION",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=metadata; size_bytes=121","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/DESCRIPTION",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=metadata; size_bytes=1298","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/get-started.html",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=website; size_bytes=11230","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/get-started.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=341","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/get-started.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=760","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/index.html",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=website; size_bytes=3946","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/oceancube-architecture.html",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=website; size_bytes=13532","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/oceancube-architecture.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=369","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/oceancube-architecture.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2615","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/oceancube-geometry-weights.html",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=website; size_bytes=23626","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/oceancube-geometry-weights.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1279","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/oceancube-geometry-weights.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2281","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/oceancube-handbook.html",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=website; size_bytes=10794","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/oceancube-handbook.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=270","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/oceancube-handbook.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=858","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/oceancube-introduction.html",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=website; size_bytes=24863","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/oceancube-introduction.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1818","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/doc/oceancube-introduction.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3510","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/backend_memory.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4134","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/backend_netcdf_descriptor.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=5325","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/backend_netcdf_read_block.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=6945","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/baseline_ocean_cube.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3818","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/cube_crop.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=8850","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/cube_extract.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=8121","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/cube_geometry_weights.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4213","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/cube_mask.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=7062","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/cube_slice.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=6515","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/cube_transect.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=8021","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/noncontiguous_collect.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4050","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/ocean_cube_contract.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4165","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/oceancube-handbook-workflow.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=966","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/refactor_coast_dist_backend.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4148","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/refactor_layer_annual_backend.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3773","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/refactor_link_events_backend.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=5850","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/examples/refactor_temporal_backend.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4444","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/help/aliases.rds",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=310","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/help/AnIndex",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=675","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h26-consolidation/main-check/oceancube.Rcheck/oceancube/help/oceancube.rdb",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=70950","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
